date,description,latitude,longitude,location,sources,time,Comments,category,New
2022-03-01,"Date of discovery: 01 March 2022
City/ Town/ Village:Kyiv, Borodyanka

Soldiers in Russian uniform appear to shoot at person filming them.",50.639733,29.917397,,['sources1155'],00:00,,Direct attacks on civilians,
2022-03-03,"Date of discovery: 03 March 2022
Province: Poltava Oblast
City/Town/Village: Andriivka

23-year-old Anton Ishchenko was among those killed by Russian forces, his grandfather told Amnesty International. Two villagers who were detained by Russian forces, which occupied the village for three weeks in March, told Amnesty that Anton had been held with them. “Anton was arrested on 3 March, the day after his birthday,” recalled Andrii Hilazunov, one of the two. “When he was brought to where we were held he was in a bad way. He had been badly beaten ... He tried to escape and was shot dead.”",50.550501,29.836714, Poltava Oblast  Andriivka,['sources1194'],00:00,,Direct attacks on civilians,
2022-03-03,"Date of discovery: 03 March 2022
Province: Kyiv Oblast
City/Town/Village: Vorzel

15-year-old boy Igor Denchik and his aunt Ludmila Shabanova were shot dead by Russian soldiers in front of their family.",50.545729,30.15, Kyiv Oblast  Vorzel,['sources1193'],00:00,,Direct attacks on civilians,
2022-03-03,"Date of incident: 03 March 2022
Province: Kyiv Oblast 
City/Town/Village: Vorzel

Kateryna Tkachova, 18, was at home in the village of Vorzel with her parents when several tanks displaying the letter ‘Z’ drove down their street. Her parents went outside, asking her to stay inside. She heard gunshots. Later, when the tanks had left, she found the bodies of her dead parents.",50.545729,30.156289, Kyiv Oblast   Vorzel,['sources1176'],00:00,,Direct attacks on civilians,
2022-03-04,"Date of discovery: 04 March 2022
Province: Kyiv Oblast
City/Town/Village: Bucha

Yevhen Petrashenko, a 43-year-old sales manager and father of two, was shot dead in his apartment on the ground floor of the building at 203A Yablunska Street. Amnesty International researchers found two bullets and three cartridge cases at the scene of the incident. The organization’s weapons investigator identified the bullets as armour-piercing 9x39mm rounds that can only be fired by rifles used by a few specialized Russian units, such as Russian Airborne Forces (VDV) and special forces (Spetsnaz), reported to have been operating in Bucha during this period.",50.540647,30.225873, Kyiv Oblast  Bucha,['sources1179'],00:00,,Direct attacks on civilians,
2022-03-04,"Date of discovery:04 March 2022
City/ Town/ Village:Hurivshchyna, Kyiv oblast

Civilian killed in vehicle.",50.434676,30.08831,,['sources1153'],00:00,,Direct attacks on civilians,
2022-03-04,"Date of Discovery: 04 March 2022
Province: Kyiv Oblast
City/Town/Village: Kyiv

Russian soldiers killed a Ukrainian army volunteer on the outskirts of Kyiv and left his dead body in his car trunk fitted with a mine that later exploded when Ukrainian forces attempted to move him. Exact geolocation pending",50.418069,29.800072, Kyiv Oblast  Kyiv,['sources1200'],00:00,,Direct attacks on civilians,
2022-03-05,"Date of discovery: 05 March 2022
Province: Kyiv Oblast
City/Town/Village: Bucha

Dmytro Konovalov, a 41-year-old electrician, was shot dead outside the building  where he lived with his brothers and his mother.",50.540461,30.224803, Kyiv Oblast  Bucha,['sources1180'],00:00,,Direct attacks on civilians,
2022-03-05,"Date of discovery: 05 March 2022
Province: Kyiv Oblast
City/Town/Village: Bucha

Russian soldiers stormed the family home of Irina Abramov and held her, her husband Oleh, and her father Volodymyr at gunpoint before taking Oleh outside and killing him on the pavement outside the house. The house was was set on fire by the soldiers.",50.541379,30.22887, Kyiv Oblast  Bucha,['sources1187'],00:00,,Direct attacks on civilians,
2022-03-05,"Date of discovery:5 March 2022
City/ Town/ Village:Hostomel, Kyiv

.... that residents of a property in a neighbouring block that belongs to the same apartment complex were not so fortunate. “Soldiers there just threw in a grenade when they opened the door,” she says, her voice cracking briefly with emotion.",50.574281,30.263871,,['sources1211'],00:00,,Direct attacks on civilians,
2022-03-05,"Date of Discovery: 05 March 2022
Province: Luhansk Oblast 
City/Town/Village: Novopskov 

Video indicates that an Ukrainian protestor got shot in the leg by the Russian army while chanting Ukraine and standing against Russian invasion.",49.536394,39.10566, Luhansk Oblast   Novopskov ,['sources1174'],00:00,,Direct attacks on civilians,
2022-03-06,"Date of discovery: 06 March 2022
Province: Kyiv Oblast
City/Town/Village: Novyi Korohod

The bodies of Oleksander Shylan, age 26, Olexi Presazhni, age 40, and Igor Servinsky were found on the northern edge of the village.",50.595,29.794171, Kyiv Oblast  Novyi Korohod,['sources1191'],00:00,,Direct attacks on civilians,
2022-03-06,"Date of discovery: 06 March 2022
Province: Kyiv Oblast
City/Town/Village: Novyi Korohod

Viktor Klokun, a 46-year-old construction worker, was found dead with his hands tied behind his back and a bullet hole in his head.",50.591788,29.794171, Kyiv Oblast  Novyi Korohod,['sources1190'],00:00,,Direct attacks on civilians,
2022-03-06,"Date of Discovery: 06 March 2022
Province: Kyiv Oblast
City/Town/Village: Irpin

Russian troops deliberately targeted civilians fleeing from the village of Irpin. At least three members of a family of four were killed.",50.489821,30.259812, Kyiv Oblast  Irpin,['sources1183'],00:00,,Direct attacks on civilians,
2022-03-06,"Date of discovery: 06 March 2022
City/ Town/ Village:Irpen', Kyiv region

[Graphic: bodies] Three members of a family of four reportedly killed by strike in corridor being used by civilians. Crater visible in some videos.",50.4896,30.259741,,['sources1149'],00:00,,Direct attacks on civilians,
2022-03-09,"Date of discovery: 09 March 2022
City/ Town/ Village:Donetsk oblast, Staromlinovka

Military ambulance marked with red cross attacked.",47.700147,36.825683,,['sources1143'],00:00,,Direct attacks on civilians,
2022-03-09,"Date of incident: 09 March 2022
Province: Kyiv Oblast 
City/Town/Village: Vorzel

Russian soldiers forced their way into a civilian home, killing the father.",48.494678,36.108971, Kyiv Oblast   Vorzel,['sources1175'],00:00,,Direct attacks on civilians,
2022-03-11,"Date of discovery: 11 March 2022
Province: Kharkiv
City/Town/Village: Peremoha

On 11 March 2022, 13-year-old  Elisei Ryabukon was shot dead by Russian forces as he was trying to flee with his family.",50.49856,31.25324, Kharkiv  Peremoha,['sources1163'],00:00,,Direct attacks on civilians,
2022-03-12,"Date of discovery: 12 March 2022
Province: Kyiv Oblast
City/Town/Village: Bucha

Ilya Navalny, age 61, was shot and killed in the courtyard outside the building. He lived in an adjacent building (building 203V, to the west), and three of his neighbours told Amnesty International what happened.",50.539882,30.224664, Kyiv Oblast  Bucha,['sources1185'],00:00,,Direct attacks on civilians,
2022-03-12,"Date of discovery: 12 March 2022
Province: Kyiv Oblast
City/Town/Village: Makariv Raion

Olexandr Sechevky, age 62, and his daughter-in-law Olha Sechevky, age 32, were both killed when the car they were traveling in was fired upon by what were believed to be Russian forces. Olha’s son Mykola, age 7, was injured in the incident.  The stretch they were attempting to cross was between the towns of Lypivka and Khorolivka, about 9 km from Makariv.",50.523929,29.786184, Kyiv Oblast  Makariv Raion,['sources1198'],00:00,,Direct attacks on civilians,
2022-03-13,"Date of discovery: 13 March 2022
Province: Kyiv Oblast
City/Town/Village: Hostomel

The son of Serhiy Zakhliupanyy was taken away by Russian forces and was later found dead, shot in the head.",50.596,30.25909, Kyiv Oblast  Hostomel,['sources1178'],00:00,,Direct attacks on civilians,
2022-03-14,"Date of discovery: 14 March 2022
City/ Town/ Village:Irpin

What appears to be a body in a residential area. No information about how they died.",50.540571,30.263744,,['sources1145'],00:00,,Direct attacks on civilians,
2022-03-15,"Date of discovery: 15 March 2022
Province: Kyiv Oblast
City/ Town/ Village: Bucha

The Russian military tried to burn down the bodies of a family with children to cover up their crimes.",50.54756,30.248781, Kyiv Oblast  Bucha,['sources1160'],00:00,,Direct attacks on civilians,
2022-03-15,"Date of Discovery: 15 March 2022
Province: Kyiv Oblast
City/Town/Village: Kyiv

The Russian forces shot a family that was trying to evacuate  from a BMP (infantry fighting vehicle). The family car with their bodies was found by law enforcement officers after the Russian forces left the region.",50.472605,29.87045, Kyiv Oblast  Kyiv,['sources1201'],00:00,,Direct attacks on civilians,
2022-03-15,"Date of discovery: 15 March 2022
Province: Kyiv Oblast
City/Town/Village: Babintsi

Pavlo Kholodenko and Viktor Balay appear to have been summarily killed by Russian forces. Their bodies were left partially buried in a foxhole in a forest on the outskirts of the village, where Russian soldiers had camped during their occupation of the area.  Relatives of the two men told Amnesty that when the bodies were recovered their hands were tied behind their back and they both had been shot in the head. Photographs of the bodies seen by Amnesty International are consistent with this description. In addition to having his hands tied behind his back, Victor Balay’s body had clear tape wrapped around the face and head.",50.673409,30.06958, Kyiv Oblast  Babintsi,['sources1189'],00:00,,Direct attacks on civilians,
2022-03-16,"Date of discovery: 16 March 2022
Province: Chernihiv Oblast
City/Town/Village: Chernihiv
Ten people waiting in line for bread were hit by a missile.",51.519534,31.327344, Chernihiv Oblast  Chernihiv,['sources1162'],00:00,,Direct attacks on civilians,
2022-03-17,"Date of discovery: March 17 2022

Huseyn Abdullayev, a third-year student at Mariupol State University, was taken prisoner by Russian invaders as he attempted to leave the city on March 17.  ""Abdullayev repeatedly emphasized that he was Azerbaijani and showed documents, but the invaders, using electric shocks, tried to get him to falsely confess that he was a soldier of the Azov Regiment."" - Lyudmila Denisova Human Rights Ombudsman for Ukrainian Parliament. More on his story [here](https://www.voanews.com/a/azerbaijani-student-held-in-russian-captivity-in-mariupol-ukraine-describes-torture/6534579.html).",46.755719,36.789844,,['sources1164'],00:00,,Direct attacks on civilians,
2022-03-19,"Date of discovery: 19 March 2022
Province: Kyiv Oblast
City/Town/Village: Bucha

Leonid Goy, the neighbour who had discovered the lifeless body of Yevhen Petrashenko, was killed. A neighbour who witnessed the killing told Amnesty International that Goy, a 51-year-old factory worker, was shot in the courtyard at the back of building 203A.",50.539936,30.224799, Kyiv Oblast  Bucha,['sources1186'],00:00,,Direct attacks on civilians,
2022-03-23,"Date of discovery: 23 March 2022
Province: Kyiv Oblast
City/Town/Village: Bucha

The bodies of Vasiliy Nedashkivsky, a 47-year-old window installer and father of two, and of his neighbour Igor Lytvynenko, in his late 20s, were found in the basement of a building southwest of the Sadova/ Tsentralna street intersection.",50.544209,30.221695, Kyiv Oblast  Bucha,['sources1195'],00:00,,Direct attacks on civilians,
2022-03-23,"Date of Discovery: 23 March 2022
Province: Kyiv Oblast
City/Town/Village: Bucha

Leonid Bodnarchuk, a 44-year-old construction worker, was killed on 22 or 23 March. Neighbours who were in the basement at the time told Amnesty International that Russian soldiers shot Bodnarchuk as he was walking up the basement stairs, and then threw a grenade into the stairwell.",50.540428,30.22573, Kyiv Oblast  Bucha,['sources1192'],00:00,,Direct attacks on civilians,
2022-03-25,"Date of discovery: 25 March 2022
Province: Kyiv Oblast
City/Town/Village: Bucha

Aleksander Yeremich, a 43-year-old railway inspector and father of two, was taken from his friend’s farm on the edge of Bucha, marched to the edge of the forest outside the house, and extrajudicially executed.",50.541845,30.196712, Kyiv Oblast  Bucha,['sources1188'],00:00,,Direct attacks on civilians,
2022-04-01,"Date of discovery: 01 April 2022
City/ Town/ Village:Bucha

[graphic: bodies] seven bodies in civilian clothes killed, at least two with hands tied behind their backs. Russian army ration packs & ammunitions container present at the site.",50.53345,30.209858,,['sources1148'],00:00,,Direct attacks on civilians,
